index,val_geracao,id_subsistema,nom_subsistema,id_estado,cod_modalidadeoperacao,id_ons,nom_tipousina
2021-07-10,189827.752,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-11,159214.617,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-12,284665.204,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-13,301346.043,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-14,315138.74,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-15,325557.756,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-16,328606.378,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-17,277508.083,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-18,208610.317,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-19,283995.521,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-20,297343.379,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-21,284890.679,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-22,283471.786,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-23,268273.575,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-24,205774.228,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-25,152992.609,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-26,267880.944,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-27,341585.518,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-28,358477.599,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-29,328413.418,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-30,256989.27300000002,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-07-31,197868.305,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-01,137186.759,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-02,233359.543,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-03,265203.231,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-04,247923.562,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-05,253537.964,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-06,271049.193,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-07,183926.468,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-08,136877.462,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-09,289561.462,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-10,308407.325,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-11,302983.554,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-12,290829.502,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-13,300896.285,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-14,228024.463,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-15,133564.327,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-16,226800.228,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-17,252220.222,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-18,262756.037,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-19,264214.073,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-20,262081.334,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-21,216520.373,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-22,150420.159,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-23,254495.369,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-24,308111.809,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-25,310178.417,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-26,275823.963,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-27,265391.046,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-28,192653.78,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-29,148251.734,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-30,212005.831,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-08-31,204561.095,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-01,185545.446,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-02,160671.507,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-03,181720.758,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-04,151010.92799999999,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-05,114497.512,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-06,166625.817,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-07,152923.763,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-08,197185.348,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-09,214390.82,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-10,211159.381,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-11,133343.403,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-12,151354.472,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-13,245586.009,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-14,256231.207,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-15,273075.125,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-16,297499.418,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-17,299216.216,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-18,247238.622,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-19,209081.981,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-20,330794.152,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-21,359384.458,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-22,348941.093,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-23,307306.104,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-24,311517.015,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-25,247863.317,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-26,181627.261,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-27,308321.668,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-28,327014.85599999997,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-29,331056.152,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-09-30,341672.252,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-01,323559.172,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-02,268828.06,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-03,197032.516,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-04,322466.896,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-05,305514.831,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-06,292133.771,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-07,285144.164,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-08,288008.205,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-09,235992.808,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-10,209297.829,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-11,272120.47,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-12,218556.472,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-13,267192.064,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-14,272974.745,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-15,271999.297,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-16,240888.536,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-17,200958.289,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-18,271388.57,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-19,269736.968,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-20,266070.095,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-21,247109.497,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-22,271332.132,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-23,234785.866,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-24,172728.484,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-25,215836.467,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-26,229291.668,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-27,246321.362,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-28,250309.043,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-29,268267.015,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-30,220622.345,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-10-31,163475.267,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-01,209368.503,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-02,174669.516,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-03,264090.256,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-04,298243.181,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-05,287590.855,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-06,208794.079,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-07,152942.569,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-08,211596.347,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-09,181698.86,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-10,154912.533,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-11,142989.826,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-12,135745.537,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-13,134487.307,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-14,143524.345,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-15,170793.46,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-16,236467.1,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-17,195105.029,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-18,182894.994,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-19,161544.543,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-20,117786.865,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-21,110114.505,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-22,146965.956,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-23,199373.352,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-24,209156.405,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-25,191453.499,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-26,210756.805,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-27,218526.2,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-28,127819.295,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-29,214341.033,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-11-30,217525.332,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-01,277957.913,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-02,265434.351,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-03,249663.418,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-04,188963.501,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-05,137904.412,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-06,202388.876,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-07,219337.87099999998,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-08,178013.512,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-09,182357.491,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-10,191281.49,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-11,171211.708,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-12,128410.757,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-13,203346.887,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-14,211051.923,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-15,193307.861,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-16,189478.209,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-17,181718.798,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-18,142317.311,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-19,149849.136,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-20,166880.055,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-21,210214.025,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-22,188507.078,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-23,158291.958,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-24,116474.121,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-25,102764.928,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-26,113895.991,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-27,138977.675,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-28,120408.764,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-29,113766.988,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-30,115802.056,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2021-12-31,95993.324,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-01,79792.372,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-02,89229.635,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-03,139477.662,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-04,147891.996,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-05,141976.324,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-06,135119.838,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-07,121464.873,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-08,100957.281,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-09,97124.911,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-10,130739.271,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-11,150560.894,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-12,169509.614,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-13,187764.709,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-14,202240.963,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-15,138623.584,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-16,129458.733,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-17,206641.716,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-18,235115.16,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-19,217425.802,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-20,227086.901,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-21,253994.076,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-22,160474.385,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-23,134959.452,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-24,239464.261,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-25,226600.868,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-26,230703.08,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-27,224161.426,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-28,180642.511,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-29,99827.072,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-30,89114.216,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-01-31,137108.74,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-01,157471.563,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-02,178258.274,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-03,191400.107,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-04,176590.508,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-05,111937.552,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-06,103225.151,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-07,147682.883,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-08,128351.189,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-09,128289.379,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-10,144041.012,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-11,153480.718,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-12,112484.645,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-13,91364.688,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-14,160288.154,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-15,152131.853,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-16,163200.719,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-17,155024.274,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-18,135271.148,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-19,84266.301,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-20,88030.427,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-21,172309.656,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-22,192682.053,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-23,185366.714,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-24,181714.565,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-25,189000.244,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
2022-02-26,102876.671,S,SUL,PR,Pequenas Usinas (Tipo III),PQU_PRPR_E,EOLIELÉTRICA
